,CL:0000057,CL:0000084,CL:0000115,CL:0000182,CL:0000232,CL:0000235,CL:0000576,CL:0000775,CL:0000786,CL:0000814,CL:0002538,CL:1000398,CL:2000055,CL:0000064,CL:0000097,CL:0000151,CL:0000160,CL:0000192,CL:0000236,CL:0000319,CL:0000624,CL:0000625,CL:0000646,CL:0002320,CL:0005006,CL:1000329,CL:1000330,CL:0000037,CL:0000049,CL:0000094,CL:0000233,CL:0000767,CL:0000784,CL:0000787,CL:0000788,CL:0000860,CL:0000875,CL:0000895,CL:0000897,CL:0000908,CL:0000921,CL:0000980,CL:0002394,CL:0000499,CL:0000815,CL:0000841,CL:0000909,CL:0001044,CL:0001050,CL:0001065,CL:0002393,CL:0002399,CL:0000068,CL:0000185,CL:0000492,CL:0000669,CL:0002138,CL:0002503,CL:0002623,CL:0009005,CL:0000900,CL:0000066,CL:0000312,CL:0000738,CL:0002144,CL:0002543,CL:0002573,CL:0002673,CL:1000413,CL:0000359,CL:0002326,CL:4006000,CL:0000067,CL:0002149,CL:0002366,CL:0000034,CL:0000114,CL:0000129,CL:0000136,CL:0000148,CL:0000287,CL:0000451,CL:0000575,CL:0000636,CL:0000681,CL:0000748,CL:0000764,CL:0002303,CL:0002363,CL:0002585,CL:0002586,CL:1000432,CL:1000436,CL:0000134,CL:0000186,CL:0000187,CL:0000188,CL:0000453,CL:0000794,CL:0000038,CL:0000746,CL:0002548,CL:0010008,CL:0000169,CL:0000171,CL:0000763,CL:0002064,CL:0002079,CL:0002275,CL:0002410,CL:0000019,CL:0000158,CL:0002340,CL:0002341,CL:0000077,CL:0000189,CL:0000190,CL:0000388,CL:0002139,CL:0008011,CL:0000807,CL:0000808,CL:0000823,CL:0000893,CL:0000894,CL:0002038,CL:0002365,CL:0002677,CL:1001428,CL:0000131,CL:0000584,CL:0002071,CL:0002250,CL:0009009,CL:0009011,CL:0009016,CL:0019032,CL:1000320,CL:1001516,CL:0000071,CL:0002062,CL:0002063,CL:0002370,CL:0002598,CL:0017000,CL:1000271,CL:1000331,CL:2000016,CL:0009012,CL:0009017,CL:1000334,CL:1000343,CL:1000495,CL:1001589,CL:0002518
CL:0000807,0.6063585368495032,,,,0.18039709292499329,0.8026428535933968,0.8169344064934712,,0.4667681851620958,0.494637657687016,,,,,0.36277575042025395,,,,0.288926192531643,,,0.35930146819733216,,,,,,,,,,,,0.07713805138755733,0.1387523294069104,,,,,,,,,,,,,,,0.11459296981876221,,,,,0.2194806009773249,,0.401827920788306,,,,,,,,0.49400589137102463,0.3807943199413502,,,0.4378755023504011,0.6098251703400789,,,,,,,,,,,,0.5465743221741525,,,,,,,,,,,,,,,,,0.5172174657351829,,,,,,,,,,,,,,,,0.5007208396039913,,0.49257590706458704,,,,0.0,0.15742307803064054,0.2723599759542737,0.2669258469399832,0.2753701624757108,0.27569384484551396,0.5236769638996003,0.2525071207610311,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000808,0.6016570976234247,,,,0.16841849476482626,0.7922614112762748,0.8078726937018885,,0.5297287748908311,0.4687193135750723,,,,,0.34341686295249285,,,,0.24660577085596985,,,0.3361322384656418,,,,,,,,,,,,0.16635829385631157,0.2696238642180333,,,,,,,,,,,,,,,0.26014117898595834,,,,,0.15673268201856522,,0.4109362812378272,,,,,,,,0.47119827796352126,0.3746356997504294,,,0.44328466294717744,0.602330822906113,,,,,,,,,,,,0.5080332581775711,,,,,,,,,,,,,,,,,0.47438489893326347,,,,,,,,,,,,,,,,0.49532383793118806,,0.44864855720180574,,,,0.1556768879956246,0.0,0.2663541625894166,0.17819593084807886,0.3159469315434544,0.18678500590659905,0.5318916175620414,0.14707352450619995,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000814,0.7007696064720006,0.20391432088280353,0.6124326805515456,0.7258437630088462,0.7063799460878668,0.6086382382928751,0.5497364501322567,0.6054262016408021,0.5206555242261712,0.0,0.6924533262353189,0.7690569255925066,0.563871117639489,,0.4876927557722476,,,0.7134045690332702,0.42652502271380377,,0.15614301859611288,0.1425774349237112,0.6623610860836182,,0.5073680679393526,,,0.194610657076003,0.2232889554613126,0.2970418839469462,0.46887526335510776,0.3721976303952033,0.3375966127870125,0.3454505829002893,0.41422132764459146,0.47615949304099664,0.5138396124753594,0.15527664683749587,0.14160038738978487,0.051167225730843736,0.10714146245635543,0.4181311385780425,0.395395714871435,0.6779628639736499,0.16142073223049244,0.3825931118790927,0.07904443400777177,0.1983763087844191,0.10624111177173765,0.2682201709097113,0.5055247003741965,0.5519206548159686,0.45721148943185863,0.6068850710383452,0.40233074284433734,0.734388751313302,0.5977381285254956,0.9067010017336633,0.39269930244421425,0.5357100075250589,0.088202343607383,0.6368406194187298,,0.3660659777670986,0.5895343194279479,0.682652554787732,,,0.6535157754810369,0.8233463226476531,0.7820111423405585,0.9666565542907128,0.7099914053902315,0.7191791913726742,0.803382642020105,,,,,0.433040414373701,,0.5394470065110317,,,,,,,,,,,,0.6297965433635554,0.6960118779997879,0.6226549106225606,0.6171821574159112,0.6964760378961291,0.09946481300531586,0.5901975385723366,,,,0.4533865895092665,0.4324298913547316,0.5522293726380961,0.4599720638027314,0.40574999133352924,0.4696309640716898,0.5373662465449187,0.7647016620890819,0.6826657569692909,0.8599730672187123,0.7542105472809458,0.6444729307278653,0.9168395235483854,0.8032896378154846,0.5692387397605895,0.5177156609498214,0.5163169618924957,0.5170690444771676,0.49547126087782906,0.5413156627171312,0.5574650770228166,0.26161146504734323,0.5622758722119978,0.7168575005174478,0.5415498056880383,0.49468795607237226,,,,,,,,,,,0.7332281282605904,0.496965931748385,0.5227194986095204,0.6575821109880785,0.8348203440747898,0.45182919113984144,0.5327678604509988,0.5861477901488137,0.7259905065470121,,,,,,,1.0
CL:0000815,,0.1162435440686938,0.3891974209376834,,0.6382031883532052,0.6348413878735321,,0.5897687952759557,0.3309953721102013,0.1599433926705226,,,,,0.5468152716545404,,,0.6255053362536365,0.2557924483333061,,,0.057444499087284134,,,,,,0.19705978328246146,,,0.18591586323760267,,0.33097921795346646,0.18342849581196297,0.23918204994435718,0.47843218627250134,0.7195222935891142,0.10191092613517817,0.0959475470544384,,0.13782806841566309,,0.4359234324354557,0.6489408886836958,0.0,0.18372115360818433,0.11637035742435682,0.1280416096171881,0.23343631316180288,0.1013232095979326,0.5407577710924362,0.5327535871645372,,,0.06585447261873957,,,,,,0.10097502270254438,0.6365929988176225,,,,,,,,,,,,,,,,,,0.4037478757337272,,,,,,,,,,,,,,,,0.6050956138333309,0.60761644192796,0.6444549701283959,0.1246964073053551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000823,0.5847894400098783,,,,0.35277366579549513,0.7561030861749485,0.752797782755745,,0.5963812373737087,0.4771779593994084,,,,,0.1561403106668825,,,,0.32507514004649374,,,0.3390602696899725,,,,,,,,,,,,0.2981271231792828,0.30016751303460654,,,,,,,,,,,,,,,0.3201109918088053,,,,,0.13123395499849577,,0.3958826358597835,,,,,,,,0.5114421464321585,0.34267281785569303,,,0.389514304492273,0.594989130652851,,,,,,,,,,,,0.42992331459646016,,,,,,,,,,,,,,,,,0.45958434459531505,,,,,,,,,,,,,,,,0.4720501116858997,,0.5127512468236132,,,,0.2509772931340282,0.24819606429112223,0.0,0.17632658770552992,0.3344153214152953,0.1635903710382881,0.5262021314653361,0.19199075861087214,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000841,,0.2067959243742411,0.2521034705273468,,0.2804300971406633,0.7584192877335371,,0.8037089882703123,0.5490478928018255,0.3406179888738469,,,,,0.39286850213396607,,,,0.2456309002412998,,,,,,,,,0.16619344348944984,,,,,0.281457377213632,0.25169084647157014,0.4118132777774742,0.7558304226285015,0.5568795820097011,0.24278634305491054,0.22635817243713427,,0.2183895027996181,,0.3718928560069994,0.5027545747840819,0.16332593395270353,0.0,0.2561384808606997,0.19507739501072174,0.259517689898478,0.22224577742514193,0.7013143120915971,0.5631026263541249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000860,0.9181059058313198,0.6385133815092238,0.5882174675836169,,0.8751787623015416,0.436047661705418,0.15550549953614107,0.2584851508492889,0.59524472168753,0.5186232641178334,,,,,0.9845492644449751,,,0.8868742682163087,0.7308153939265349,,0.5366145344913954,0.4061468123045449,0.6035518963139144,,,,,0.5064659674211196,0.44349456052807773,0.3244532565309297,0.45840706540078613,0.5276428954500432,0.546163134091682,0.5695370805591101,0.6067726138282259,0.0,0.4086761722891155,0.5533838895293327,0.5471249253207028,0.4754707787382344,0.5386540288165583,0.646998555363407,0.44630199078014926,0.9465657042160288,0.5529062487356295,1.0,0.5549640847050449,0.7604364685107778,0.7766438492693716,0.538869141272439,0.16435009581222018,0.3238611241794288,,,,0.8905869683943362,0.6114006986156554,0.939112735204443,,,0.13045916031079685,,,,0.7950561425390854,0.8167001745732203,,,0.7999690218221286,0.9092370765983172,,,,,,,,,,,,0.4243639820427252,,,,,,,,,,,,,0.8200194949257645,,,,,,,,,,,,,,,,,0.612422558173626,,,0.728715783996089,,,,,,,,,,,,,,,,,,,,,,,,,0.7340483614999509,0.5717352114072922,0.5364518421334478,0.6785527441297269,0.8952126724580195,0.4961239304657055,0.5952152727258643,0.6262505429825327,0.7281447588605786,,,,,,,
CL:0000875,0.8101832663196543,0.48622863607538597,0.5007470228338856,,0.6561904226045523,0.3519330931815907,0.37286501842946745,0.4822675202952536,0.5413930075383802,0.48014056239830066,,,,,0.623457860073929,,,0.7223947965356327,0.43584825801515065,,0.4404954841626063,0.46859070853241847,0.4423726749150751,,,,,0.4984874070776665,0.4619355494220085,0.46773141747625646,0.7911973281010088,0.45350809135204706,0.393115605247582,0.563073198557211,0.6204958324436216,0.34749997823473117,0.0,0.6002905911545855,0.5838621647677953,0.4469890346898598,0.5320210231627155,0.6241886599482691,0.34872278752417885,0.4424662076819885,0.6220606424683637,0.5415689766462161,0.6288497669988105,0.4914582727203998,0.5102318086044222,0.6241978501320019,0.24875296077329817,0.13316762804577065,,,,0.7163204888745293,0.42446673853848893,0.8715704059707479,,,,,,,0.7022597740382169,0.71719912462021,,,0.698055445031298,0.7799496676572382,,,,,,,,,,,,0.2234652934194484,,,,,,,,,,,,,0.5864268921385621,,,,,,,,,,,,,,,,,0.4357819604442773,,,0.540881672203619,,,,,,,,,,,,,,,,,,,,,,,,,0.6142836021324736,0.3432632308003762,0.3492349839796337,0.5750679153179032,0.738828460063599,0.2781980475733169,0.4181722738749563,0.48120914287812927,0.6112537118867393,,,,,,,
CL:0000893,0.6013574025891383,,,,0.293064314847079,0.814581107051346,0.8084920399587928,,0.6136903412558005,0.527770200638687,,,,,0.2776186203683848,,,,0.2871902174449225,,,0.3835921655461544,,,,,,,,,,,,0.2943804161496081,0.3485444085216807,,,,,,,,,,,,,,,0.36261199769593966,,,,,0.06904907066632038,,0.4028973357042186,,,,,,,,0.4785835453775947,0.33824352861383705,,,0.4080191848084642,0.6090221315093286,,,,,,,,,,,,0.49548690623493036,,,,,,,,,,,,,,,,,0.4937821527578221,,,,,,,,,,,,,,,,0.46712388521268455,,0.4537883876060264,,,,0.2641673808752236,0.1783325426974788,0.18937176205694523,0.0,0.4025523646138576,0.06514708352175853,0.5267214697427611,0.051884311954258584,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000894,0.656273539878006,,,,0.38227225380489815,0.8367784029678434,0.8479891777688988,,0.5256490665374702,0.25977570588294124,,,,,0.4930084415122377,,,,0.43435302682513893,,,0.1607046822498353,,,,,,,,,,,,0.3206190127504291,0.34540021255605957,,,,,,,,,,,,,,,0.2973333663849053,,,,,0.3786184865668227,,0.5114816522316048,,,,,,,,0.5688038201968992,0.4843573272977622,,,0.5210942660855185,0.6553339801543526,,,,,,,,,,,,0.6543668324589684,,,,,,,,,,,,,,,,,0.31927827058719144,,,,,,,,,,,,,,,,0.5781310447798906,,0.5872414188943892,,,,0.28583802543237874,0.33163588865773064,0.3767021900651501,0.4222181936327159,0.0,0.4268090856456533,0.5976222173223829,0.4078886034279267,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000895,,0.17568788141051164,0.3785855419023812,,0.5754018576167684,0.6227636947050444,0.5194923884234778,0.6113715092313813,0.40221965940532317,0.1589912595180076,,,,,0.5833974668610533,,,0.6255638924629666,0.23251648204504316,,0.10829884877763235,0.0918933669538596,,,,,,0.20419045736507294,0.19819554231751088,0.35630651882315695,0.4873123590758563,0.24355093133822617,0.3665262874686843,0.2504670653133826,0.3158323250876263,0.5072901596423445,0.6513696946691192,0.0,0.03449580488454761,0.23935977350376653,0.16345254209167046,0.5446916143073152,0.39951463944962007,0.6410610572566028,0.10402328502031695,0.2769433642922616,0.10733924806013384,0.08846808592257971,0.23819558460566953,0.07528270042303284,0.5364811131720266,0.554585376161655,,,0.047258162017174345,,,,,,0.10371625602254646,0.6459080619392671,,,,,,,,,,,,,,,,,,0.41579041107180875,,,,,,,,,,,,,,,,0.607560768097432,0.6042859752919167,0.6943234208210175,0.09673671928523368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000897,,0.1535285833134938,0.3893299160819488,,0.5838853020111735,0.6154049319801607,0.4844188856080425,0.6072387477900348,0.4054338265336862,0.1444738763770583,,,,,0.5616644527775025,,,0.6368100581060456,0.22047054469056745,,0.11133848120513554,0.07646856547693509,,,,,,0.191456488228792,0.15491416371252945,0.33475170794980424,0.49323327669458444,0.20579757834642748,0.3510205844512027,0.2522281421328352,0.3162452999043287,0.4992493994676717,0.6327739357427593,0.03443796573234368,0.0,0.20720607557247717,0.14613839180128083,0.5461711318606675,0.39055699329640703,0.6440195778155209,0.09780681314671398,0.2567662376546981,0.09418923462430573,0.062337928528125995,0.22109680940579418,0.07146649662141019,0.54295423592058,0.5538253959843461,,,0.05164020098622431,,,,,,0.09516589960540353,0.6447708738513238,,,,,,,,,,,,,,,,,,0.4236906952242457,,,,,,,,,,,,,,,,0.617558710919692,0.6144269676254944,0.6939473096817181,0.08566729305402182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000900,,0.1514439225326862,0.411004639295292,,0.9568798261149548,0.5250115788905081,,0.2893252758016707,0.24517922202248643,0.08682273905922411,,,,,0.7198870694820185,,,0.6775698012525264,,,,0.07624246817596593,,,,,,0.17365051553928215,,,0.20969119709946332,,0.3146407465195837,0.2056823658144592,0.18741014567275557,0.13161677229997962,,0.10201013166132585,0.09352293262764451,,0.09662820502573531,,0.4284370730824902,0.6777379764271388,0.10320532043111845,,0.07527458712763961,,,0.04949910246462336,0.2782492445917241,0.47058239665116175,,,0.14521088236425014,,,,,,0.0,0.6611700888584743,,,,,,,,,,,,,,,,,,0.46902303912184035,,,,,,,,,,,,,,,,0.643028261236756,0.6486379964528585,0.6822693357684532,0.08159044030424584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000908,,0.2589233523278091,,,0.5041170524487745,0.48207950045429543,0.43785094134326585,0.5676653757321685,0.5798814044062748,0.050684860894945775,,,,,,,,,,,0.28198208132934666,0.20722305158948015,,,,,,0.15857520809093648,0.1844663049623978,0.3783496659539524,0.7410695362218471,0.15274419767651587,0.21927631154887955,0.43847427577380815,0.5529705619442636,0.4483216681788991,0.4186692053535047,0.2268853700138978,0.19656352313126274,0.0,0.01843660408053263,0.5217799765859539,0.13816341378500357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000909,,0.12446607092771599,0.41985299396933806,,0.6783755494347954,0.6514937024615244,,0.5973536931726999,0.3496691279248736,0.0803083964192784,,,,,0.5718118496530985,,,0.6454397351385601,0.2857588712263538,,,0.06463576653909855,,,,,,0.23051403168431395,,,0.19401246002458009,,0.3763942597790142,0.22311926638086935,0.25731533423908043,0.48857164774155953,0.7413217752522974,0.1077852037654096,0.09499291314380302,,0.13011106463757,,0.4834582947717463,0.6721098441340954,0.11978080489436056,0.29364807998882864,0.0,0.19672546952935843,0.06785373215621208,0.09995089233353105,0.5459244322005964,0.5603503960660504,,,0.06786753332820585,,,,,,0.07666340296008592,0.645185835520654,,,,,,,,,,,,,,,,,,0.4354860425105273,,,,,,,,,,,,,,,,0.622113198582315,0.6184924764189831,0.6995107313630359,0.038658956656684625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000921,,0.18057366179656711,0.31753819224859614,,0.610694383940989,0.5342618956548056,0.4380593031912436,0.5726285973088135,0.4440309845978696,0.10677221812122091,,,,,0.3566002115632447,,,,0.2644718826782937,,0.282853776746286,0.1808124162915117,,,,,,0.18388264345279,0.18438758000277522,0.3767591197635961,0.49372340366974443,0.15066375982145275,0.3258711317637655,0.24995533907693943,0.3412660365249974,0.47989282672927613,0.5670462636613034,0.15893227511091246,0.1424726384009494,0.018626140717936394,0.0,0.521954816060538,0.2822732454666186,0.6196966649481332,0.13689389212946546,0.24412603959845675,0.1279306609399652,0.09304165593024225,0.1281063372315459,0.0661366198249464,0.5274411847404261,0.45135385119364985,,,,,,,,,0.09580034014023732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000980,,0.7315487869670677,,,0.772258382091527,0.6438133278894307,0.6477879869562218,0.7978100387716804,0.30887512641607084,0.5089381785379377,,,,,,,,,,,0.53639234713966,0.5338539706588854,,,,,,0.5229428609888642,0.6024889846983229,0.5745530188579808,0.9825079301099924,0.6977512799396238,0.5658294946626206,0.4401173172439314,0.5988393748963834,0.8088096286985794,0.7751167584903802,0.6845152378885551,0.6869201997167816,0.691774441818153,0.6849644983362033,0.0,0.6869516707643561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5223098451149651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0001044,0.8836008859699045,0.02635897615271927,0.3616654621922129,,0.33124234421618093,0.6555924425842824,,0.7227845201068737,0.4592141956918149,0.19775118920731474,,,,,0.40408225130878817,,,0.8194915885853907,0.23384285984673353,,0.09973640262567333,0.10460570268444096,0.5556994593114429,,,,,0.22443797527417783,,,,0.509939213997472,0.3325581057955376,0.21602096482069857,0.3595791667184101,0.6814045902152193,0.5506490626408447,0.08710637746605865,0.061722095182582266,,0.09348138043207058,,0.5352331869970129,0.6071185961751218,0.12784305596647605,0.21909727668187212,0.19272510291917327,0.0,0.12623045916391815,0.08052016941103915,0.6367388168042017,0.7052052709753802,,,,0.8046015416239517,0.525296973524423,0.9244738295903031,,,,,,,0.766103689766045,0.8054426909651415,,,0.7793906651744739,0.8530711351017821,,,,,,,,,,,,0.25211285415000545,,,,,,,,,,,,,0.7501840183805166,,,,,,,,,,,,,,,,,0.5680149758593287,,,0.7178459032940159,,,,,,,,,,,,,,,,,,,,,,,,,0.7137061158601606,0.46158941234067663,0.4917694568233729,0.6544201817333594,0.8101259703653813,0.40561957080813965,0.5065479710437901,0.5757560391674533,0.7118579228829953,,,,,,,
CL:0001050,0.9089890719727307,0.19754173535568864,0.4541479618825661,,0.42818573258743653,0.6778461421386733,,0.7429174276839743,0.4893323123889028,0.10712008939603121,,,,,0.41576846822293695,,,0.8586995837747922,0.29591524720968526,,0.1403716131159212,0.06428722729257258,0.5878070249791015,,,,,0.3041147477703158,,,,0.5626225161241085,0.38077635708424784,0.30457298153788925,0.40916103309619745,0.7055622713531647,0.577759752770451,0.23671047926239788,0.22094858510561494,,0.12990885531382798,,0.5913549973991732,0.6486831605667804,0.23524201460476285,0.29418292020412573,0.0670921782287072,0.1276448326926499,0.0,0.15100502439149577,0.6578163574335298,0.7228870850665474,,,,0.8382420148260329,0.5670190235816459,0.940888011343593,,,,,,,0.785395648016341,0.8281096256073159,,,0.801311050748984,0.8799458185055418,,,,,,,,,,,,0.3092230463606081,,,,,,,,,,,,,0.8007052094259353,,,,,,,,,,,,,,,,,0.5966233810808302,,,0.7623239909393454,,,,,,,,,,,,,,,,,,,,,,,,,0.7422723464451085,0.4999526398687818,0.526916308743873,0.6760485837274455,0.8413567666947142,0.45153892848698407,0.5412610550651635,0.6011996314108891,0.7378456283189664,,,,,,,
CL:0001065,0.6031112269890658,0.08462332737949928,0.31057814510259074,,0.5193697093311992,0.6360362811345038,0.8297551749368833,0.574779524120939,0.4053086808916658,0.26313509642894767,,,,,0.40044193455829724,,,,0.3020998976393846,,,0.2438261583321589,,,,,,0.19060325174887693,,,0.18131845661302504,,0.36059976324748566,0.15314172062024464,0.20030813135034467,0.4652140265555766,0.7218960124858259,0.07432347487572816,0.07095378156445799,,0.06633756437111889,,0.31800047031368706,0.6195143623154948,0.10122439475921348,0.24996452395596575,0.09829178402201787,0.08063424165306549,0.1498255110037241,0.0,0.5268818695417206,0.41856217233378257,,,0.3232062256430402,,0.4190363660258092,,,,0.04917762616337702,,,,0.5267545212967926,0.419147751685124,,,0.4614140319114212,0.6104432118898199,,,,,,,,,,,,0.6070145484049856,,,,,,,,,,,,,,,,,0.5661797555454227,,,,,,,,,,,,,,,,0.5272403975006509,,0.537241582464007,,,,0.1163913638141815,0.26718750511133454,0.3528354600557003,0.3721486009902365,0.29093991516306367,0.37854278723436735,0.5328847647355565,0.36012756585531613,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002038,0.572354315976881,,,,0.29715124145064636,0.7844511684938258,0.7861451643897013,,0.6032697551833395,0.5176111777461925,,,,,0.23490874714626953,,,,0.2626611264130181,,,0.3794716155391173,,,,,,,,,,,,0.29759116950305975,0.34664957503937044,,,,,,,,,,,,,,,0.3586474549213074,,,,,0.06889548632312824,,0.4099017968682129,,,,,,,,0.5017292163360326,0.35758442957338255,,,0.4211186946545048,0.597466846063586,,,,,,,,,,,,0.45905136841687383,,,,,,,,,,,,,,,,,0.48513045181988945,,,,,,,,,,,,,,,,0.47339900690798603,,0.4707508517749142,,,,0.26530328659751157,0.18176147098265436,0.17083708544103804,0.06334640559643949,0.39568181716743883,0.0,0.5304672745695104,0.056943320451033945,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002062,0.736285244303613,,,,,0.34799467794682887,,0.5684223412814854,0.20988148899440737,0.4307726689180261,,,,,,,,0.6102666453028348,0.26367666028521236,,0.3296999173780749,0.44067831097762433,0.32563055023059795,,,,,,,,,0.527443415721283,0.2764381576464914,,,0.4932989956256769,0.31912279840162827,,,,,,,,,,,0.4045705245293075,0.4305503557241011,,0.4227607298900327,,,,,0.5886491535808105,0.31080368210501413,0.8102760855245189,,,,,,,0.6391353418938578,0.6439821940518223,,,0.6232534297337246,0.6866080904660461,,,,,,,,,,,,0.3183145321606868,,,,,,,,,,,,,0.45113413866488367,,,,,,,,,,,,,,,,,0.25319742043671795,,,0.3949010091182366,,,,,,,,,,,,,,,,,,,,,,,,,0.5369871926961365,0.0,0.1383272694303056,0.489401030699671,0.6203876444522791,0.19011052348391608,0.2882697924946759,0.35198306246062494,0.5402557392968845,,,,,,,
CL:0002063,0.802523550510657,,,,,0.39431695873030836,,0.5453089203418556,0.2792860116746605,0.4721897400040049,,,,,,,,0.7107942220736404,0.3239814757005553,,0.38274774762372865,0.4828568766251626,0.35591951831967955,,,,,,,,,0.5569632009400881,0.3424916081966383,,,0.4823611865569496,0.33835656729813235,,,,,,,,,,,0.4491860643430433,0.4728931789469,,0.41560584702404046,,,,,0.7004459968021878,0.4183176321153407,0.8444216193991023,,,,,,,0.7063123680206062,0.7295333848645912,,,0.7046565901769561,0.7769637656342246,,,,,,,,,,,,0.3723124365377042,,,,,,,,,,,,,0.571044263653851,,,,,,,,,,,,,,,,,0.17776301027342617,,,0.43235722953920497,,,,,,,,,,,,,,,,,,,,,,,,,0.6323689805074474,0.14415646585914207,0.0,0.4360755541270464,0.723737558103629,0.2608068705035425,0.2994295402531182,0.2769176757630435,0.6253968589514574,,,,,,,
CL:0002064,0.4257217863058898,0.4159049085079094,0.35586171995875115,,,,,,0.5650499842664264,0.47756667295156835,,,,,0.8304072608006257,,,,0.4886339818729824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139454651712275,0.18840728880668026,0.4808608351661136,0.0,0.18820039391987362,0.15262237250839017,0.5417003358072002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002071,0.7880894086834084,,,,,,0.7897290961569827,0.4540069948188394,0.6311367394840713,,,,,,0.2954910533069566,,0.24756773835309473,,0.40842226049101016,,0.21680116917698675,0.2203433537378349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5201481755476033,0.14040354007558808,0.0,0.16983850788036012,0.31221696833437873,0.13770765202212643,0.18414830826964684,0.2168217483823989,0.43918195284408446,0.13073026900081916,,,,,,,,,,,,,,,,
CL:0002079,0.3836228941661702,0.373023046162666,0.2723300738815594,,,,,,0.5718026319141742,0.416044189787624,,,,,0.8201051211212409,,,,0.4748821685550104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13883181669708894,0.12286075855047288,0.42170960427204845,0.18586555553706802,0.0,0.1716024116649528,0.4964836669549937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002138,0.5448407639483396,0.5068075200044698,0.2319614704877678,,0.5012811699177453,0.5767426103534891,0.7062754899112921,0.591243051775158,0.5228554696901011,0.5503498566374374,,,,,0.4961654296170825,,,0.4539790687594691,0.4342218085666059,,0.44726175303217985,0.5021014750087331,0.5337288662770481,,0.48791451854897777,,,,,,,0.5068708420410866,0.31056299615431016,0.4934789966377327,0.5243562132452213,0.5133174797002398,0.3839892282164285,,,,,,,,,,,0.4480104351902105,0.47515745506973,0.3963423686982167,0.4620562305265815,,0.5372905031962749,0.6626279791229732,0.4983961351025793,0.4497422348476873,0.0,0.8245559292100665,0.6220269313580263,0.5107566577370211,,0.547938826737342,0.6313916531070021,0.6300631330592881,0.32932898937717814,0.34015975846012747,0.28947149761520025,0.38635793577739724,0.3036319798874629,0.542343510882839,0.6213480436528893,0.566730066032499,0.6288294547151597,0.6115708128391582,0.629701442598301,,,,,,,0.4759323680624705,,,,,,,,,,,,0.2322509567696618,0.30186271045038443,,,,0.6000353344630994,,,,,,,,,,,,,0.44248248315386046,,,0.3251947729532438,0.8097285866881574,0.6603863653516461,0.23456484436156558,0.24468854507966734,0.143762009478484,0.38603055227424804,0.39920898994195264,0.4127212948102467,0.3910996276674931,0.47337847376140074,0.4092096155339543,0.4121892587680209,0.40540561431382777,0.33398259962331345,,,,,,,,,,,0.31461747507484916,0.3024342598185642,0.3905932009998015,0.5256963566435242,0.4681659393111672,0.2542586867206499,0.3361399135690491,0.4721986976875206,0.3528547525451806,,,,,,,
